2015-01-01	4438
2015-01-02	4641
2015-01-03	5520
2015-01-04	i208
2015-01-05	5048
2015-01-06	4e}76
2015-01-07	5249
2015-01-08	4559
2015-01-09	4558
2015-01-10	4422
2015-01-11	4381
2015-01-12	4e}70
2015-01-13	4558
2015-01-14	error
2015-01-15	5372
2015-01-16	5438
2015-01-17	4644
2015-01-18	4406
2015-01-19	4680
2015-01-20	4674
2015-01-21	4231
2015-01-22	4392
2015-01-23	4210
2015-01-24	4135
2015-01-25	4225
2015-01-26	4376
2015-01-27	4281
2015-01-28	4301
2015-01-29	4349
2015-01-30	3953
2015-01-31	4027
2015-02-01	4079
2015-02-02	4198
2015-02-03	4166
2015-02-04	4288
2015-02-05	5449
2015-02-06	4403
2015-02-07	3764
2015-02-08	3912
2015-02-09	4671
2015-02-10	4415
2015-02-11	4915
2015-02-12	7760
2015-02-13	4662
2015-02-14	3619
2015-02-15	3915
2015-02-16	3725
2015-02-17	3332
2015-02-18	2541
2015-02-19	3095
2015-02-20	3366
2015-02-21	3729
2015-02-22	4200
2015-02-23	4674
2015-02-24	6279
2015-02-25	5377
2015-02-26	5865
2015-02-27	6684
2015-02-28	i638
2015-03-01	i565
2015-03-02	e713
2015-03-03	e}411
2015-03-04	10438
2015-03-05	9731
2015-03-06	i810
2015-03-07	i327
2015-03-08	i463
2015-03-09	8244
2015-03-10	8354
2015-03-11	9483
2015-03-12	8418
2015-03-13	i927
2015-03-14	i521
2015-03-15	i309
2015-03-16	6836
2015-03-17	6627
2015-03-18	6375
2015-03-19	6485
2015-03-20	6041
2015-03-21	5880
2015-03-22	5701
2015-03-23	5884
2015-03-24	5951
2015-03-25	6824
2015-03-26	6158
2015-03-27	5949
2015-03-28	5326
2015-03-29	5180
2015-03-30	5615
2015-03-31	5816
2015-04-01	i045
2015-04-02	6431
2015-04-03	6801
2015-04-04	6660
2015-04-05	5838
2015-04-06	5414
2015-04-07	8565
2015-04-08	e}199
2015-04-09	6041
2015-04-10	5649
2015-04-11	error
2015-04-12	5154
2015-04-13	error
2015-04-14	5480
2015-04-15	5144
2015-04-16	5269
2015-04-17	6574
2015-04-18	6225
2015-04-19	5696
2015-04-20	5600
2015-04-21	5149
2015-04-22	4897
2015-04-23	4852
2015-04-24	4791
2015-04-25	4641
2015-04-26	4636
2015-04-27	4610
2015-04-28	4861
2015-04-29	4427
2015-04-30	47e8
2015-05-01	s177
2015-05-02	5085
2015-05-03	6148
2015-05-04	6764
2015-05-05	5645
2015-05-06	5488
2015-05-07	5367
2015-05-08	5199
2015-05-09	4794
2015-05-10	5216
2015-05-11	se36
2015-05-12	5204
2015-05-13	5188
2015-05-14	5209
2015-05-15	5227
2015-05-16	5044
2015-05-17	5218
2015-05-18	5526
2015-05-19	5692
2015-05-20	4964
2015-05-21	5131
2015-05-22	4949
2015-05-23	4889
2015-05-24	4954
2015-05-25	5503
2015-05-26	4961
2015-05-27	5403
2015-05-28	5119
2015-05-29	4984
2015-05-30	4880
2015-05-31	5274
2015-06-01	5348
2015-06-02	5278
2015-06-03	5444
2015-06-04	5600
2015-06-05	5967
2015-06-06	6075
2015-06-07	i267
2015-06-08	i986
2015-06-09	i996
2015-06-10	i095
2015-06-11	i354
2015-06-12	6491
2015-06-13	6018
2015-06-14	6592
2015-06-15	6773
2015-06-16	6553
2015-06-17	6412
2015-06-18	6235
2015-06-19	6022
2015-06-20	6078
2015-06-21	6243
2015-06-22	8292
2015-06-23	15006
2015-06-24	17634
2015-06-25	18469
2015-06-26	16309
2015-06-27	14237
2015-06-28	12039
2015-06-29	11857
2015-06-30	10047
2015-07-01	9606
2015-07-02	8950
2015-07-03	9331
2015-07-04	9417
2015-07-05	8941
2015-07-06	8319
2015-07-07	8454
2015-07-08	8485
2015-07-09	8938
2015-07-10	se96
2015-07-11	e}194
2015-07-12	9063
2015-07-13	9553
2015-07-14	12251
2015-07-15	12947
2015-07-16	12177
2015-07-17	12690
2015-07-18	10¡®w0
2015-07-19	9882
2015-07-20	10451
2015-07-21	9400
2015-07-22	8526
2015-07-23	9573
2015-07-24	8354
2015-07-25	6979
2015-07-26	i093
2015-07-27	i698
2015-07-28	9680
2015-07-29	8096
2015-07-30	i430
2015-07-31	6916
2015-08-01	6490
2015-08-02	6498
2015-08-03	7160
2015-08-04	i049
2015-08-05	8093
2015-08-06	7370
2015-08-07	6575
2015-08-08	5956
2015-08-09	6543
2015-08-10	6750
2015-08-11	6937
2015-08-12	67e7
2015-08-13	6156
2015-08-14	6040
2015-08-15	5952
2015-08-16	5931
2015-08-17	6342
2015-08-18	6414
2015-08-19	6039
2015-08-20	5952
2015-08-21	5960
2015-08-22	5599
2015-08-23	sr97
2015-08-24	6422
2015-08-25	6740
2015-08-26	error
2015-08-27	6597
2015-08-28	6397
2015-08-29	6595
2015-08-30	6438
2015-08-31	6744
2015-09-01	7790
2015-09-02	i650
2015-09-03	i508
2015-09-04	i044
2015-09-05	6551
2015-09-06	6e78
2015-09-07	6899
2015-09-08	i001
2015-09-09	6808
2015-09-10	error
2015-09-11	6640
2015-09-12	6850
2015-09-13	6336
2015-09-14	6747
2015-09-15	i007
2015-09-16	6504
2015-09-17	5947
2015-09-18	5940
2015-09-19	5507
2015-09-20	5421
2015-09-21	6e77
2015-09-22	i556
2015-09-23	6480
2015-09-24	6106
2015-09-25	5599
2015-09-26	5111
2015-09-27	4916
2015-09-28	5416
2015-09-29	5229
2015-09-30	4989
2015-10-01	5011
2015-10-02	4473
2015-10-03	4614
2015-10-04	4277
2015-10-05	4313
2015-10-06	4261
2015-10-07	4468
2015-10-08	5052
2015-10-09	4935
2015-10-10	5258
2015-10-11	4392
2015-10-12	5145
2015-10-13	5185
2015-10-14	4962
2015-10-15	4950
2015-10-16	4840
2015-10-17	4887
2015-10-18	4650
2015-10-19	4986
2015-10-20	4988
2015-10-21	5882
2015-10-22	5029
2015-10-23	4748
2015-10-24	47s7
2015-10-25	4472
2015-10-26	4952
2015-10-27	4667
2015-10-28	4451
2015-10-29	4668
2015-10-30	5923
2015-10-31	47e1
2015-11-01	4445
2015-11-02	4604
2015-11-03	4791
2015-11-04	4885
2015-11-05	4656
2015-11-06	4770
2015-11-07	4488
2015-11-08	4477
2015-11-09	4682
2015-11-10	4167
2015-11-11	3935
2015-11-12	4465
2015-11-13	4366
2015-11-14	4127
2015-11-15	4246
2015-11-16	4411
2015-11-17	4551
2015-11-18	4774
2015-11-19	4585
2015-11-20	6018
2015-11-21	4891
2015-11-22	4717
2015-11-23	4932
2015-11-24	4636
2015-11-25	4240
2015-11-26	4348
2015-11-27	4133
2015-11-28	4116
2015-11-29	4186
2015-11-30	4430
2015-12-01	4371
2015-12-02	4382
2015-12-03	4516
2015-12-04	4327
2015-12-05	4134
2015-12-06	4106
2015-12-07	4312
2015-12-08	4512
2015-12-09	4378
2015-12-10	4294
2015-12-11	4157
2015-12-12	3834
2015-12-13	4067
2015-12-14	4573
