2016-01-01	3906
2016-01-02	4139
2016-01-03	4040
2016-01-04	4488
2016-01-05	4581
2016-01-06	4492
2016-01-07	4483
2016-01-08	4530
2016-01-09	4393
2016-01-10	4477
2016-01-11	47e}5
2016-01-12	4564
2016-01-13	4540
2016-01-14	4408
2016-01-15	4378
2016-01-16	4135
2016-01-17	4072
2016-01-18	4468
2016-01-19	4344
2016-01-20	4484
2016-01-21	4543
2016-01-22	4256
2016-01-23	3901
2016-01-24	4069
2016-01-25	4322
2016-01-26	4213
2016-01-27	4195
2016-01-28	4150
2016-01-29	3994
2016-01-30	3858
2016-01-31	3766
2016-02-01	4057
2016-02-02	3858
2016-02-03	3954
2016-02-04	sr37
2016-02-05	3463
2016-02-06	3058
2016-02-07	2225
2016-02-08	2814
2016-02-09	3390
2016-02-10	3664
2016-02-11	4048
2016-02-12	4393
2016-02-13	4680
2016-02-14	5227
2016-02-15	i606
2016-02-16	6140
2016-02-17	6094
2016-02-18	8228
2016-02-19	6243
2016-02-20	5202
2016-02-21	5399
2016-02-22	6592
2016-02-23	6154
2016-02-24	error
2016-02-25	5984
2016-02-26	6090
2016-02-27	se68
2016-02-28	5902
2016-02-29	6e}72
2016-03-01	i084
2016-03-02	8861
2016-03-03	e}676
2016-03-04	10388
2016-03-05	8702
2016-03-06	i455
2016-03-07	i589
2016-03-08	i441
2016-03-09	i637
2016-03-10	773e
2016-03-11	7411
2016-03-12	i207
2016-03-13	6940
2016-03-14	i618
2016-03-15	i369
2016-03-16	i345
2016-03-17	i115
2016-03-18	i399
2016-03-19	6855
2016-03-20	67e}4
2016-03-21	6942
2016-03-22	6615
2016-03-23	6579
2016-03-24	6033
2016-03-25	6077
2016-03-26	5357
2016-03-27	5457
2016-03-28	6133
2016-03-29	6368
2016-03-30	5618
2016-03-31	5387
2016-04-01	5213
2016-04-02	4725
2016-04-03	5074
2016-04-04	6693
2016-04-05	6217
2016-04-06	6433
2016-04-07	error
2016-04-08	5912
2016-04-09	s133
2016-04-10	4909
2016-04-11	5676
2016-04-12	5448
2016-04-13	5152
2016-04-14	4668
2016-04-15	4970
2016-04-16	4370
2016-04-17	3908
2016-04-18	4837
2016-04-19	4410
2016-04-20	4649
2016-04-21	4306
2016-04-22	4460
2016-04-23	4790
2016-04-24	4981
2016-04-25	5537
2016-04-26	4920
2016-04-27	4926
2016-04-28	4600
2016-04-29	4528
2016-04-30	4426
2016-05-01	4437
2016-05-02	4177
2016-05-03	4599
2016-05-04	4790
2016-05-05	4705
2016-05-06	4832
2016-05-07	4358
2016-05-08	4587
2016-05-09	5518
2016-05-10	i922
2016-05-11	9037
2016-05-12	i580
2016-05-13	6532
2016-05-14	6218
2016-05-15	se74
2016-05-16	6022
2016-05-17	5908
2016-05-18	5863
2016-05-19	5544
2016-05-20	6011
2016-05-21	e716
2016-05-22	i052
2016-05-23	6372
2016-05-24	6045
2016-05-25	5641
2016-05-26	5681
2016-05-27	5526
2016-05-28	5483
2016-05-29	5264
2016-05-30	5622
2016-05-31	s711
2016-06-01	5479
2016-06-02	se56
2016-06-03	5657
2016-06-04	5568
2016-06-05	6374
2016-06-06	i846
2016-06-07	8514
2016-06-08	i930
2016-06-09	7371
2016-06-10	i117
2016-06-11	i290
2016-06-12	i513
2016-06-13	7078
2016-06-14	i055
2016-06-15	i306
2016-06-16	6527
2016-06-17	6543
2016-06-18	6165
2016-06-19	6207
2016-06-20	i339
2016-06-21	i635
2016-06-22	9895
2016-06-23	20235
2016-06-24	20328
2016-06-25	22577)
2016-06-26	18300
2016-06-27	16255
2016-06-28	13h6
2016-06-29	11128
2016-06-30	9861
