2012-01-01	i225
2012-01-02	i051
2012-01-03	6838
2012-01-04	i849
2012-01-05	i286
2012-01-06	i225
2012-01-07	6452
2012-01-08	6452
2012-01-09	i409
2012-01-10	7270
2012-01-11	6859
2012-01-12	67e}2
2012-01-13	6665
2012-01-14	5916
2012-01-15	5989
2012-01-16	6535
2012-01-17	6228
2012-01-18	6030
2012-01-19	5944
2012-01-20	5521
2012-01-21	5052
2012-01-22	3896
2012-01-23	4624
2012-01-24	5044
2012-01-25	5260
2012-01-26	5586
2012-01-27	5823
2012-01-28	6184
2012-01-29	6665
2012-01-30	i119
2012-01-31	i112
2012-02-01	i492
2012-02-02	i621
2012-02-03	i461
2012-02-04	6819
2012-02-05	i037
2012-02-06	8031
2012-02-07	i913
2012-02-08	7702
2012-02-09	i982
2012-02-10	8828
2012-02-11	9067
2012-02-12	9004
2012-02-13	9750
2012-02-14	9638
2012-02-15	10015
2012-02-16	9613
2012-02-17	9862
2012-02-18	9272
2012-02-19	8901
2012-02-20	11116
2012-02-21	1076e}
2012-02-22	10776
2012-02-23	10491
2012-02-24	11040
2012-02-25	10205
2012-02-26	9868
2012-02-27	11805
2012-02-28	17739
2012-02-29	13948
2012-03-01	12719
2012-03-02	12425
2012-03-03	13596
2012-03-04	11e73
2012-03-05	11610
2012-03-06	11146
2012-03-07	11117
2012-03-08	10146
2012-03-09	10588
2012-03-10	9753
2012-03-11	9612
2012-03-12	10997
2012-03-13	11102
2012-03-14	9909
2012-03-15	9453
2012-03-16	10026
2012-03-17	9773
2012-03-18	9715
2012-03-19	10412
2012-03-20	10406
2012-03-21	10261
2012-03-22	9975
2012-03-23	9841
2012-03-24	8889
2012-03-25	8922
2012-03-26	9862
2012-03-27	9474
2012-03-28	10146
2012-03-29	10481
2012-03-30	10655
2012-03-31	10352
2012-04-01	10836
2012-04-02	10071
2012-04-03	9985
2012-04-04	9890
2012-04-05	11120
2012-04-06	11180
2012-04-07	9882
2012-04-08	9530
2012-04-09	11347
2012-04-10	10817
2012-04-11	10456
2012-04-12	10491
2012-04-13	11057
2012-04-14	10115
2012-04-15	9475
2012-04-16	10263
2012-04-17	10170
2012-04-18	9861
2012-04-19	10092
2012-04-20	10222
2012-04-21	9244
2012-04-22	9248
2012-04-23	9854
2012-04-24	9968
2012-04-25	9932
2012-04-26	9845
2012-04-27	9388
2012-04-28	9726
2012-04-29	9172
2012-04-30	9334
2012-05-01	9434
2012-05-02	10227
2012-05-03	error
2012-05-04	10241
2012-05-05	9243
2012-05-06	8895
2012-05-07	9682
2012-05-08	9670
2012-05-09	9643
2012-05-10	9767
2012-05-11	9573
2012-05-12	9619
2012-05-13	9913
2012-05-14	9464
2012-05-15	9487
2012-05-16	9619
2012-05-17	9633
2012-05-18	9596
2012-05-19	9480
2012-05-20	9583
2012-05-21	9719
2012-05-22	9681
2012-05-23	10137
2012-05-24	9796
2012-05-25	9431
2012-05-26	9378
2012-05-27	9389
2012-05-28	9839
2012-05-29	10037
2012-05-30	97e}0
2012-05-31	9397
2012-06-01	9385
2012-06-02	9331
2012-06-03	9207
2012-06-04	10774
2012-06-05	11528
2012-06-06	12520
2012-06-07	12448
2012-06-08	11570
2012-06-09	10955
2012-06-10	10846
2012-06-11	12208
2012-06-12	12393
2012-06-13	12108
2012-06-14	12218
2012-06-15	12038
2012-06-16	10376
2012-06-17	10522
2012-06-18	11198
2012-06-19	11673
2012-06-20	11773
2012-06-21	13480
2012-06-22	13602
2012-06-23	16802
2012-06-24	18022
2012-06-25	23306
2012-06-26	22259
2012-06-27	20427
2012-06-28	18461
2012-06-29	16306
2012-06-30	14143
