2016-01-01	9194
2016-01-02	9649
2016-01-03	8685
2016-01-04	9521
2016-01-05	9602
2016-01-06	9074
2016-01-07	9178
2016-01-08	9371
2016-01-09	9163
2016-01-10	9059
2016-01-11	9811
2016-01-12	9726
2016-01-13	9021
2016-01-14	se92
2016-01-15	8860
2016-01-16	9375
2016-01-17	9094
2016-01-18	9867
2016-01-19	9183
2016-01-20	8860
2016-01-21	se86
2016-01-22	sr87
2016-01-23	i847
2016-01-24	i639
2016-01-25	8069
2016-01-26	i980
2016-01-27	8098
2016-01-28	i931
2016-01-29	i621
2016-01-30	6830
2016-01-31	i040
2016-02-01	i643
2016-02-02	i215
2016-02-03	i112
2016-02-04	6734
2016-02-05	6308
2016-02-06	5618
2016-02-07	4085
2016-02-08	5192
2016-02-09	5907
2016-02-10	6686
2016-02-11	i442
2016-02-12	i939
2016-02-13	777e
2016-02-14	8453
2016-02-15	11488
2016-02-16	11370
2016-02-17	11112
2016-02-18	11918
2016-02-19	10466
2016-02-20	9282
2016-02-21	97e5
2016-02-22	11185
2016-02-23	10523
2016-02-24	10075
2016-02-25	error
2016-02-26	9553
2016-02-27	9436
2016-02-28	9771
2016-02-29	10685
2016-03-01	11143
2016-03-02	10647
2016-03-03	11015
2016-03-04	18sse}
2016-03-05	16785
2016-03-06	13298
2016-03-07	12219
2016-03-08	11599
2016-03-09	12841
2016-03-10	13990
2016-03-11	15923
2016-03-12	13974
2016-03-13	13311
2016-03-14	13254
2016-03-15	11347
2016-03-16	11496
2016-03-17	11292
2016-03-18	10695
2016-03-19	10422
2016-03-20	10071
2016-03-21	10374
2016-03-22	10261
2016-03-23	10687
2016-03-24	10446
2016-03-25	10129
2016-03-26	9730
2016-03-27	9632
2016-03-28	10217
2016-03-29	10021
2016-03-30	9960
2016-03-31	10177
2016-04-01	10153
2016-04-02	9829
2016-04-03	10779
2016-04-04	10191
2016-04-05	10166
2016-04-06	10067
2016-04-07	10098
2016-04-08	11052
2016-04-09	10183
2016-04-10	10005
2016-04-11	10207
2016-04-12	10262
2016-04-13	9958
2016-04-14	9066
2016-04-15	11000
2016-04-16	10282
2016-04-17	8633
2016-04-18	9800
2016-04-19	8625
2016-04-20	9217
2016-04-21	8624
2016-04-22	9394
2016-04-23	10562
2016-04-24	10247
2016-04-25	9916
2016-04-26	10056
2016-04-27	9881
2016-04-28	9490
2016-04-29	9840
2016-04-30	10651
2016-05-01	11128
2016-05-02	9441
2016-05-03	9858
2016-05-04	10497
2016-05-05	9868
2016-05-06	9816
2016-05-07	9068
2016-05-08	9076
2016-05-09	9685
2016-05-10	11299
2016-05-11	9591
2016-05-12	97e8
2016-05-13	9864
2016-05-14	11198
2016-05-15	10663
2016-05-16	10457
2016-05-17	10072
2016-05-18	10448
2016-05-19	11232
2016-05-20	11093
2016-05-21	12752
2016-05-22	11761
2016-05-23	11336
2016-05-24	10877
2016-05-25	10515
2016-05-26	10602
2016-05-27	10848
2016-05-28	11045
2016-05-29	10808
2016-05-30	10895
2016-05-31	10486
2016-06-01	10362
2016-06-02	10967
2016-06-03	11524
2016-06-04	11769
2016-06-05	13526
2016-06-06	16991
2016-06-07	19992
2016-06-08	16903
2016-06-09	14755
2016-06-10	14147
2016-06-11	15027
2016-06-12	13508
2016-06-13	12609
2016-06-14	12593
2016-06-15	13777
2016-06-16	12204
2016-06-17	12131
2016-06-18	12650
2016-06-19	11770
2016-06-20	12550
2016-06-21	12958
2016-06-22	11517
2016-06-23	33904
2016-06-24	32076
2016-06-25	35234
2016-06-26	28903
2016-06-27	25428
2016-06-28	22143
2016-06-29	20641
2016-06-30	18070
