2012-07-01	13828
2012-07-02	14680
2012-07-03	13892
2012-07-04	24054
2012-07-05	16435
2012-07-06	13111
2012-07-07	11601
2012-07-08	11e}72
2012-07-09	13395
2012-07-10	13172
2012-07-11	12706
2012-07-12	12765
2012-07-13	13023
2012-07-14	11698
2012-07-15	13919
2012-07-16	19190
2012-07-17	15026
2012-07-18	14161
2012-07-19	13377
2012-07-20	12298
2012-07-21	11504
2012-07-22	11710
2012-07-23	12923
2012-07-24	11928
2012-07-25	11583
2012-07-26	10948
2012-07-27	10289
2012-07-28	8268
2012-07-29	e371
2012-07-30	9292
2012-07-31	9234
2012-08-01	9322
2012-08-02	9012
2012-08-03	9055
2012-08-04	8220
2012-08-05	8050
2012-08-06	9180
2012-08-07	8509
2012-08-08	sr27
2012-08-09	8922
2012-08-10	8652
2012-08-11	e}154
2012-08-12	e}192
2012-08-13	9736
2012-08-14	9709
2012-08-15	9512
2012-08-16	10331
2012-08-17	9128
2012-08-18	se65
2012-08-19	8771
2012-08-20	9e77
2012-08-21	11656
2012-08-22	14589
2012-08-23	12427
2012-08-24	17998
2012-08-25	13646
2012-08-26	13610
2012-08-27	13827
2012-08-28	13914
2012-08-29	12992
2012-08-30	16439
2012-08-31	16000
2012-09-01	13300
2012-09-02	11s17
2012-09-03	12146
2012-09-04	11400
2012-09-05	11282
2012-09-06	11308
2012-09-07	1074e}
2012-09-08	10533
2012-09-09	10487
2012-09-10	11215
2012-09-11	1076e}
2012-09-12	11467
2012-09-13	10698
2012-09-14	10636
2012-09-15	9713
2012-09-16	9559
2012-09-17	10549
2012-09-18	10036
2012-09-19	9514
2012-09-20	9199
2012-09-21	8885
2012-09-22	8296
2012-09-23	8384
2012-09-24	8980
2012-09-25	e376
2012-09-26	e}146
2012-09-27	i483
2012-09-28	i589
2012-09-29	6886
2012-09-30	6567
2012-10-01	6946
2012-10-02	7071
2012-10-03	6990
2012-10-04	i293
2012-10-05	i385
2012-10-06	i525
2012-10-07	i682
2012-10-08	9129
2012-10-09	8921
2012-10-10	9708
2012-10-11	8992
2012-10-12	8966
2012-10-13	8101
2012-10-14	i906
2012-10-15	8890
2012-10-16	8894
2012-10-17	se30
2012-10-18	bess
2012-10-19	8966
2012-10-20	8325
2012-10-21	8388
2012-10-22	9090
2012-10-23	8577
2012-10-24	se98
2012-10-25	8609
2012-10-26	8559
2012-10-27	8050
2012-10-28	8111
2012-10-29	8930
2012-10-30	8544
2012-10-31	8232
2012-11-01	8347
2012-11-02	8373
2012-11-03	8040
2012-11-04	e}195
2012-11-05	9314
2012-11-06	e}611
2012-11-07	8041
2012-11-08	8301
2012-11-09	8087
2012-11-10	i612
2012-11-11	i010
2012-11-12	8204
2012-11-13	8241
2012-11-14	e}174
2012-11-15	8534
2012-11-16	8656
2012-11-17	8001
2012-11-18	8857
2012-11-19	9243
2012-11-20	8947
2012-11-21	sr17
2012-11-22	8584
2012-11-23	8328
2012-11-24	77s7
2012-11-25	i623
2012-11-26	i981
2012-11-27	8121
2012-11-28	8226
2012-11-29	8242
2012-11-30	8036
2012-12-01	8044
2012-12-02	8026
2012-12-03	se30
2012-12-04	8506
2012-12-05	e}134
2012-12-06	8524
2012-12-07	8226
2012-12-08	i686
2012-12-09	i563
2012-12-10	817e
2012-12-11	i646
2012-12-12	6812
2012-12-13	9081
2012-12-14	8847
2012-12-15	8592
2012-12-16	8442
2012-12-17	eh58
2012-12-18	8588
2012-12-19	8531
2012-12-20	e}199
2012-12-21	e}139
2012-12-22	7763
2012-12-23	8237
2012-12-24	e}170
2012-12-25	8341
2012-12-26	7472
2012-12-27	i310
2012-12-28	6e}76
2012-12-29	6142
2012-12-30	6692
2012-12-31	6561
