2014-01-01	e}166
2014-01-02	8255
2014-01-03	i846
2014-01-04	i416
2014-01-05	7372
2014-01-06	i654
2014-01-07	i557
2014-01-08	i517
2014-01-09	7071
2014-01-10	7472
2014-01-11	7149
2014-01-12	6908
2014-01-13	7973
2014-01-14	i339
2014-01-15	6799
2014-01-16	6918
2014-01-17	6609
2014-01-18	5943
2014-01-19	se46
2014-01-20	6563
2014-01-21	6479
2014-01-22	6639
2014-01-23	6250
2014-01-24	5312
2014-01-25	5590
2014-01-26	6046
2014-01-27	se64
2014-01-28	5322
2014-01-29	4978
2014-01-30	3533
2014-01-31	4499
2014-02-01	5021
2014-02-02	s711
2014-02-03	5856
2014-02-04	5921
2014-02-05	6281
2014-02-06	6287
2014-02-07	6741
2014-02-08	6937
2014-02-09	6468
2014-02-10	6881
2014-02-11	i085
2014-02-12	i327
2014-02-13	i249
2014-02-14	6843
2014-02-15	i118
2014-02-16	7172
2014-02-17	8692
2014-02-18	se25
2014-02-19	8490
2014-02-20	8090
2014-02-21	7978
2014-02-22	7773
2014-02-23	7971
2014-02-24	9495
2014-02-25	11574
2014-02-26	9639
2014-02-27	9174
2014-02-28	e776
2014-03-01	8668
2014-03-02	8051
2014-03-03	8155
2014-03-04	e}074
2014-03-05	8270
2014-03-06	8906
2014-03-07	9341
2014-03-08	e}124
2014-03-09	77se
2014-03-10	8448
2014-03-11	e}143
2014-03-12	e}479
2014-03-13	8049
2014-03-14	e}165
2014-03-15	i682
2014-03-16	i551
2014-03-17	8148
2014-03-18	8546
2014-03-19	e791
2014-03-20	8881
2014-03-21	10825
2014-03-22	10585
2014-03-23	8495
2014-03-24	e}672
2014-03-25	8428
2014-03-26	8107
2014-03-27	8295
2014-03-28	e}076
2014-03-29	i800
2014-03-30	7729
2014-03-31	8043
2014-04-01	i962
2014-04-02	i602
2014-04-03	i921
2014-04-04	e}132
2014-04-05	i589
2014-04-06	i499
2014-04-07	i230
2014-04-08	8203
2014-04-09	e}196
2014-04-10	8284
2014-04-11	8360
2014-04-12	8016
2014-04-13	8017
2014-04-14	e}149
2014-04-15	8217
2014-04-16	8403
2014-04-17	8050
2014-04-18	e}712
2014-04-19	8638
2014-04-20	8433
2014-04-21	se09
2014-04-22	8258
2014-04-23	8118
2014-04-24	8008
2014-04-25	8538
2014-04-26	e}211
2014-04-27	e}196
2014-04-28	8622
2014-04-29	8329
2014-04-30	se23
2014-05-01	8005
2014-05-02	i987
2014-05-03	7972
