2013-01-01	3367
2013-01-02	3936
2013-01-03	3927
2013-01-04	4701
2013-01-05	4172
2013-01-06	4313
2013-01-07	4507
2013-01-08	4174
2013-01-09	4242
2013-01-10	4378
2013-01-11	4329
2013-01-12	4150
2013-01-13	se58
2013-01-14	4220
2013-01-15	4417
2013-01-16	4147
2013-01-17	4001
2013-01-18	3994
2013-01-19	3774
2013-01-20	3668
2013-01-21	4068
2013-01-22	4048
2013-01-23	4109
2013-01-24	4064
2013-01-25	4133
2013-01-26	3557
2013-01-27	3353
2013-01-28	3700
2013-01-29	3564
2013-01-30	3535
2013-01-31	3564
2013-02-01	3604
2013-02-02	3190
2013-02-03	3131
2013-02-04	3500
2013-02-05	3118
2013-02-06	2377
2013-02-07	2734
2013-02-08	2447
2013-02-09	1884
2013-02-10	2306
2013-02-11	2632
2013-02-12	2967
2013-02-13	3342
2013-02-14	3266
2013-02-15	3659
2013-02-16	4172
2013-02-17	4541
2013-02-18	5262
2013-02-19	4294
2013-02-20	4738
2013-02-21	4e71
2013-02-22	4955
2013-02-23	4480
2013-02-24	5004
2013-02-25	i564
2013-02-26	6266
2013-02-27	5616
2013-02-28	5512
2013-03-01	5587
2013-03-02	4866
2013-03-03	4968
2013-03-04	7070
2013-03-05	6478
2013-03-06	6119
2013-03-07	6015
2013-03-08	6536
2013-03-09	5425
2013-03-10	5136
2013-03-11	6881
2013-03-12	6534
2013-03-13	5980
2013-03-14	se14
2013-03-15	5387
2013-03-16	4911
2013-03-17	4711
2013-03-18	5415
2013-03-19	5224
2013-03-20	5051
2013-03-21	4892
2013-03-22	5053
2013-03-23	4759
2013-03-24	4480
2013-03-25	5254
2013-03-26	5214
2013-03-27	5089
2013-03-28	4965
2013-03-29	4828
2013-03-30	4282
2013-03-31	4298
2013-04-01	5097
2013-04-02	4911
2013-04-03	5097
2013-04-04	4213
2013-04-05	4124
2013-04-06	3899
2013-04-07	4611
2013-04-08	4912
2013-04-09	4839
2013-04-10	4852
2013-04-11	4959
2013-04-12	4739
2013-04-13	4121
2013-04-14	4163
2013-04-15	4984
2013-04-16	4915
2013-04-17	4995
2013-04-18	5262
2013-04-19	4923
2013-04-20	4176
2013-04-21	4028
2013-04-22	5288
2013-04-23	5160
2013-04-24	4852
2013-04-25	4575
2013-04-26	4359
2013-04-27	4178
2013-04-28	4183
2013-04-29	3740
2013-04-30	3691
2013-05-01	3824
2013-05-02	4549
2013-05-03	4506
2013-05-04	4031
2013-05-05	4068
2013-05-06	47e7
2013-05-07	4907
2013-05-08	47s7
2013-05-09	4697
2013-05-10	4389
2013-05-11	3770
2013-05-12	37e}0
2013-05-13	47e1
2013-05-14	4974
2013-05-15	4805
2013-05-16	error
2013-05-17	4485
2013-05-18	4167
2013-05-19	4106
2013-05-20	4714
2013-05-21	4668
2013-05-22	4407
2013-05-23	4520
2013-05-24	4590
2013-05-25	4071
2013-05-26	3995
2013-05-27	4605
2013-05-28	4628
2013-05-29	4s77
2013-05-30	4526
2013-05-31	4516
2013-06-01	4081
2013-06-02	4183
2013-06-03	5675
2013-06-04	5595
2013-06-05	5130
2013-06-06	5125
2013-06-07	5052
2013-06-08	5023
2013-06-09	5458
2013-06-10	4799
2013-06-11	4660
2013-06-12	4717
2013-06-13	5609
2013-06-14	5244
2013-06-15	4747
2013-06-16	4911
2013-06-17	5413
2013-06-18	5282
2013-06-19	5276
2013-06-20	5501
2013-06-21	5642
2013-06-22	5970
2013-06-23	8406
2013-06-24	10332
2013-06-25	13334
2013-06-26	14249
2013-06-27	12360
2013-06-28	9e}74
2013-06-29	i264
2013-06-30	6077
2013-07-01	6499
2013-07-02	se38
2013-07-03	5929
2013-07-04	6147
2013-07-05	6139
2013-07-06	5387
2013-07-07	5618
2013-07-08	error
2013-07-09	i856
2013-07-10	es75
2013-07-11	8241
2013-07-12	8236
2013-07-13	6445
2013-07-14	5923
2013-07-15	6558
2013-07-16	6305
2013-07-17	5973
2013-07-18	5940
2013-07-19	5671
2013-07-20	4888
2013-07-21	4680
2013-07-22	4914
2013-07-23	5093
2013-07-24	4938
2013-07-25	4648
2013-07-26	4589
2013-07-27	4311
2013-07-28	4272
2013-07-29	4545
2013-07-30	4438
2013-07-31	4368
2013-08-01	4372
2013-08-02	4147
2013-08-03	3773
2013-08-04	3632
2013-08-05	3926
2013-08-06	3716
2013-08-07	4097
2013-08-08	4151
2013-08-09	3774
2013-08-10	3584
2013-08-11	3582
2013-08-12	4116
2013-08-13	3905
2013-08-14	3939
2013-08-15	4043
2013-08-16	3968
2013-08-17	3895
2013-08-18	3841
2013-08-19	4203
2013-08-20	4151
2013-08-21	4511
2013-08-22	4146
2013-08-23	4173
2013-08-24	3880
2013-08-25	4139
2013-08-26	4590
2013-08-27	4471
2013-08-28	4392
2013-08-29	4390
2013-08-30	4313
2013-08-31	4317
2013-09-01	4605
2013-09-02	5095
2013-09-03	5258
2013-09-04	5166
2013-09-05	5057
2013-09-06	5038
2013-09-07	4693
2013-09-08	5376
2013-09-09	6315
2013-09-10	5566
2013-09-11	5491
2013-09-12	5591
2013-09-13	5658
2013-09-14	4997
2013-09-15	5600
2013-09-16	i117
2013-09-17	5925
2013-09-18	se29
2013-09-19	4622
2013-09-20	4607
2013-09-21	4524
2013-09-22	5523
2013-09-23	5437
2013-09-24	5179
2013-09-25	5351
2013-09-26	5080
2013-09-27	4764
2013-09-28	4192
2013-09-29	4524
2013-09-30	4424
2013-10-01	3638
2013-10-02	3402
2013-10-03	3258
2013-10-04	3446
2013-10-05	3373
2013-10-06	3850
2013-10-07	4547
2013-10-08	5123
2013-10-09	4742
2013-10-10	4947
2013-10-11	5049
2013-10-12	4769
2013-10-13	4221
2013-10-14	4803
2013-10-15	4509
2013-10-16	4586
2013-10-17	4483
2013-10-18	4327
2013-10-19	3839
2013-10-20	387s
2013-10-21	4438
2013-10-22	4527
2013-10-23	4534
2013-10-24	4340
2013-10-25	4205
2013-10-26	3926
2013-10-27	3818
2013-10-28	4434
2013-10-29	4517
2013-10-30	4426
2013-10-31	4398
2013-11-01	4241
2013-11-02	se88
2013-11-03	3854
2013-11-04	4431
2013-11-05	4351
2013-11-06	4188
2013-11-07	4276
2013-11-08	4274
2013-11-09	se95
2013-11-10	3744
2013-11-11	4174
2013-11-12	4371
2013-11-13	4212
2013-11-14	4299
2013-11-15	4137
2013-11-16	3651
2013-11-17	3860
2013-11-18	4608
2013-11-19	4508
2013-11-20	4246
2013-11-21	4174
2013-11-22	4153
2013-11-23	3777
2013-11-24	3818
2013-11-25	4264
2013-11-26	4196
2013-11-27	4231
2013-11-28	4104
2013-11-29	3984
2013-11-30	3763
2013-12-01	3948
2013-12-02	4622
2013-12-03	4527
2013-12-04	4438
2013-12-05	error
2013-12-06	4078
2013-12-07	se38
2013-12-08	3861
2013-12-09	4574
2013-12-10	4333
2013-12-11	4186
2013-12-12	3966
2013-12-13	4170
2013-12-14	3774
2013-12-15	4006
2013-12-16	4637
2013-12-17	4637
2013-12-18	4389
2013-12-19	4593
2013-12-20	4398
2013-12-21	4032
2013-12-22	4286
2013-12-23	5154
2013-12-24	4690
2013-12-25	5116
2013-12-26	5216
2013-12-27	4e}72
2013-12-28	4402
2013-12-29	4405
2013-12-30	5806
2013-12-31	47s7
