2016-07-01	8777
2016-07-02	7716
2016-07-03	i088
2016-07-04	i599
2016-07-05	i335
2016-07-06	6814
2016-07-07	i098
2016-07-08	7752
2016-07-09	i598
2016-07-10	8339
2016-07-11	8296
2016-07-12	i219
2016-07-13	i218
2016-07-14	i317
2016-07-15	i094
2016-07-16	6686
2016-07-17	i186
2016-07-18	8040
2016-07-19	i582
2016-07-20	717e
2016-07-21	i261
2016-07-22	i004
2016-07-23	5998
2016-07-24	5989
2016-07-25	6263
2016-07-26	6135
2016-07-27	6091
2016-07-28	5912
2016-07-29	5837
2016-07-30	5466
2016-07-31	5337
2016-08-01	5969
2016-08-02	5646
2016-08-03	5607
2016-08-04	5550
2016-08-05	5364
2016-08-06	4552
2016-08-07	4602
2016-08-08	4816
2016-08-09	4490
2016-08-10	4805
2016-08-11	4733
2016-08-12	4724
2016-08-13	4491
2016-08-14	4373
2016-08-15	4833
2016-08-16	4884
2016-08-17	4799
2016-08-18	4889
2016-08-19	5065
2016-08-20	4513
2016-08-21	4456
2016-08-22	5278
2016-08-23	5481
2016-08-24	5624
2016-08-25	5631
2016-08-26	5400
2016-08-27	5030
2016-08-28	5235
2016-08-29	6227
2016-08-30	6433
2016-08-31	6934
2016-09-01	6543
2016-09-02	6658
2016-09-03	6527
2016-09-04	i050
2016-09-05	e}126
2016-09-06	i533
2016-09-07	7710
2016-09-08	i362
2016-09-09	e}144
2016-09-10	i585
2016-09-11	6945
2016-09-12	i141
2016-09-13	i392
2016-09-14	i236
2016-09-15	6164
2016-09-16	6133
2016-09-17	5949
2016-09-18	6931
2016-09-19	6e}70
2016-09-20	6769
2016-09-21	6834
2016-09-22	6539
2016-09-23	6715
2016-09-24	6531
2016-09-25	6254
2016-09-26	6524
2016-09-27	6412
2016-09-28	6476
2016-09-29	6053
2016-09-30	5536
2016-10-01	5052
2016-10-02	4923
2016-10-03	4597
2016-10-04	4432
2016-10-05	4318
2016-10-06	4585
2016-10-07	4676
2016-10-08	5517
2016-10-09	s773
2016-10-10	5866
2016-10-11	se94
2016-10-12	se61
2016-10-13	5656
2016-10-14	5637
2016-10-15	5441
2016-10-16	5503
2016-10-17	5639
2016-10-18	6024
2016-10-19	5995
2016-10-20	6075
2016-10-21	se71
2016-10-22	5416
2016-10-23	5454
2016-10-24	6033
2016-10-25	6318
2016-10-26	6113
2016-10-27	5849
2016-10-28	se94
2016-10-29	5333
2016-10-30	5203
2016-10-31	se36
2016-11-01	5195
2016-11-02	5246
2016-11-03	5332
2016-11-04	5167
2016-11-05	4677
2016-11-06	4790
2016-11-07	5357
2016-11-08	5299
2016-11-09	4932
2016-11-10	error
2016-11-11	4344
2016-11-12	4436
2016-11-13	4524
2016-11-14	4998
2016-11-15	4962
2016-11-16	4840
2016-11-17	4751
2016-11-18	5193
2016-11-19	4706
2016-11-20	4710
2016-11-21	5191
2016-11-22	5098
2016-11-23	4377
2016-11-24	4983
2016-11-25	4860
2016-11-26	4546
2016-11-27	4402
2016-11-28	4993
2016-11-29	4936
2016-11-30	5111
2016-12-01	5049
2016-12-02	4916
2016-12-03	4613
2016-12-04	4869
2016-12-05	5992
2016-12-06	5602
2016-12-07	s378
2016-12-08	5318
2016-12-09	4866
2016-12-10	4613
2016-12-11	4610
2016-12-12	5159
2016-12-13	5382
2016-12-14	5403
2016-12-15	5394
2016-12-16	s373
2016-12-17	4492
2016-12-18	4683
2016-12-19	5446
2016-12-20	5346
2016-12-21	5215
2016-12-22	5116
2016-12-23	5167
2016-12-24	4457
2016-12-25	4501
2016-12-26	5451
2016-12-27	5267
2016-12-28	5435
2016-12-29	5348
2016-12-30	5687
2016-12-31	4603
