2016-01-01	4253
2016-01-02	4808
2016-01-03	4602
2016-01-04	5315
2016-01-05	5135
2016-01-06	4917
2016-01-07	5027
2016-01-08	5921
2016-01-09	5475
2016-01-10	5198
2016-01-11	5507
2016-01-12	5833
2016-01-13	5357
2016-01-14	5563
2016-01-15	se23
2016-01-16	4950
2016-01-17	4739
2016-01-18	5134
2016-01-19	4974
2016-01-20	4847
2016-01-21	4831
2016-01-22	5017
2016-01-23	4731
2016-01-24	4494
2016-01-25	4974
2016-01-26	4490
2016-01-27	4257
2016-01-28	4393
2016-01-29	4274
2016-01-30	3781
2016-01-31	3687
2016-02-01	3926
2016-02-02	3566
2016-02-03	3354
2016-02-04	3131
2016-02-05	2848
2016-02-06	2604
2016-02-07	2017
2016-02-08	2509
2016-02-09	2751
2016-02-10	2973
2016-02-11	3319
2016-02-12	3542
2016-02-13	3510
2016-02-14	4110
2016-02-15	6099
2016-02-16	5972
2016-02-17	5913
2016-02-18	8010
2016-02-19	6128
2016-02-20	6992
2016-02-21	6971
2016-02-22	6079
2016-02-23	5999
2016-02-24	6158
2016-02-25	6s77
2016-02-26	6628
2016-02-27	5565
2016-02-28	6130
2016-02-29	i490
2016-03-01	i044
2016-03-02	8659
2016-03-03	i624
2016-03-04	i451
2016-03-05	6643
2016-03-06	6419
2016-03-07	i652
2016-03-08	7273
2016-03-09	i220
2016-03-10	6e78
2016-03-11	6642
2016-03-12	6458
2016-03-13	6305
2016-03-14	i585
2016-03-15	i397
2016-03-16	6960
2016-03-17	6e}70
2016-03-18	i008
2016-03-19	7120
2016-03-20	6621
2016-03-21	6748
2016-03-22	6388
2016-03-23	6426
2016-03-24	6175
2016-03-25	se79
2016-03-26	5236
2016-03-27	5308
2016-03-28	5869
2016-03-29	s677
2016-03-30	5550
2016-03-31	5528
2016-04-01	5287
2016-04-02	4631
2016-04-03	4895
2016-04-04	4741
2016-04-05	6002
2016-04-06	6205
2016-04-07	se32
2016-04-08	5627
2016-04-09	4918
2016-04-10	5029
2016-04-11	se46
2016-04-12	se46
2016-04-13	5606
2016-04-14	4909
2016-04-15	5273
2016-04-16	4595
2016-04-17	4228
2016-04-18	s377
2016-04-19	4848
2016-04-20	5203
2016-04-21	4846
2016-04-22	4834
2016-04-23	4987
2016-04-24	4920
2016-04-25	5526
2016-04-26	5458
2016-04-27	5485
2016-04-28	5258
2016-04-29	se09
2016-04-30	5052
2016-05-01	4s77
2016-05-02	4586
2016-05-03	5192
2016-05-04	5149
2016-05-05	5370
2016-05-06	5009
2016-05-07	4257
2016-05-08	4555
2016-05-09	5321
2016-05-10	5159
2016-05-11	4972
2016-05-12	5188
2016-05-13	5204
2016-05-14	5254
2016-05-15	5020
2016-05-16	5553
2016-05-17	5617
2016-05-18	5369
2016-05-19	5296
2016-05-20	error
2016-05-21	4849
2016-05-22	5032
2016-05-23	se58
2016-05-24	5634
2016-05-25	5478
2016-05-26	5516
2016-05-27	5382
2016-05-28	5049
2016-05-29	4928
2016-05-30	5474
2016-05-31	5374
2016-06-01	5127
2016-06-02	5405
2016-06-03	5485
2016-06-04	5092
2016-06-05	5543
2016-06-06	6911
2016-06-07	6946
2016-06-08	6742
2016-06-09	6356
2016-06-10	6321
2016-06-11	6613
2016-06-12	7171
2016-06-13	i302
2016-06-14	i543
2016-06-15	7129
2016-06-16	i355
2016-06-17	6535
2016-06-18	5888
2016-06-19	6404
2016-06-20	i834
2016-06-21	i960
2016-06-22	9700
2016-06-23	22716
2016-06-24	25241
2016-06-25	28086
2016-06-26	25222
2016-06-27	22503
2016-06-28	17824
2016-06-29	11729
2016-06-30	10021
