2014-01-01	3948
2014-01-02	4460
2014-01-03	4403
2014-01-04	3894
2014-01-05	4161
2014-01-06	4529
2014-01-07	4472
2014-01-08	4325
2014-01-09	4403
2014-01-10	4028
2014-01-11	3589
2014-01-12	3594
2014-01-13	4212
2014-01-14	3885
2014-01-15	3723
2014-01-16	3725
2014-01-17	3857
2014-01-18	3345
2014-01-19	3310
2014-01-20	3695
2014-01-21	3445
2014-01-22	3546
2014-01-23	error
2014-01-24	2867
2014-01-25	3125
2014-01-26	3256
2014-01-27	2e}76
2014-01-28	2894
2014-01-29	2540
2014-01-30	2062
2014-01-31	2374
2014-02-01	2568
2014-02-02	2650
2014-02-03	2769
2014-02-04	2764
2014-02-05	2967
2014-02-06	3076
2014-02-07	3415
2014-02-08	3544
2014-02-09	3517
2014-02-10	3619
2014-02-11	3615
2014-02-12	3869
2014-02-13	se55
2014-02-14	3693
2014-02-15	3800
2014-02-16	4804
2014-02-17	sr57
2014-02-18	4956
2014-02-19	5827
2014-02-20	5431
2014-02-21	4661
2014-02-22	4369
2014-02-23	4932
2014-02-24	6707
2014-02-25	5898
2014-02-26	5176
2014-02-27	5096
2014-02-28	4928
2014-03-01	4674
2014-03-02	4365
2014-03-03	4963
2014-03-04	4885
2014-03-05	5840
2014-03-06	5251
2014-03-07	5201
2014-03-08	4429
2014-03-09	4494
2014-03-10	5669
2014-03-11	se32
2014-03-12	5589
2014-03-13	5087
2014-03-14	5036
2014-03-15	4457
2014-03-16	4213
2014-03-17	5034
2014-03-18	5321
2014-03-19	5941
2014-03-20	5459
2014-03-21	5897
2014-03-22	4660
2014-03-23	4354
2014-03-24	4811
2014-03-25	4845
2014-03-26	4731
2014-03-27	4745
2014-03-28	4641
2014-03-29	4037
2014-03-30	3950
2014-03-31	4593
2014-04-01	4399
2014-04-02	4542
2014-04-03	4311
2014-04-04	4238
2014-04-05	error
2014-04-06	3314
2014-04-07	3478
2014-04-08	4241
2014-04-09	4234
2014-04-10	4465
2014-04-11	4538
2014-04-12	3920
2014-04-13	3933
2014-04-14	4472
2014-04-15	4497
2014-04-16	4322
2014-04-17	4419
2014-04-18	4454
2014-04-19	4323
2014-04-20	4071
2014-04-21	4453
2014-04-22	4769
2014-04-23	4991
2014-04-24	4424
2014-04-25	4573
2014-04-26	4010
2014-04-27	3991
2014-04-28	4534
2014-04-29	4420
2014-04-30	4184
2014-05-01	3689
2014-05-02	3990
2014-05-03	4348
2014-05-04	4951
2014-05-05	4759
2014-05-06	4760
2014-05-07	4678
2014-05-08	4644
2014-05-09	4603
2014-05-10	4360
2014-05-11	4286
2014-05-12	4951
2014-05-13	4797
2014-05-14	4679
2014-05-15	4524
2014-05-16	4311
2014-05-17	4038
2014-05-18	4019
2014-05-19	4658
2014-05-20	4412
2014-05-21	4553
2014-05-22	4540
2014-05-23	3957
2014-05-24	4075
2014-05-25	4076
2014-05-26	4739
2014-05-27	4601
2014-05-28	4522
2014-05-29	4630
2014-05-30	4289
2014-05-31	2607
2014-06-01	2664
2014-06-02	3914
2014-06-03	5090
2014-06-04	5415
2014-06-05	5153
2014-06-06	5141
2014-06-07	4482
2014-06-08	4822
2014-06-09	6575
2014-06-10	6471
2014-06-11	6484
2014-06-12	6175
2014-06-13	5055
2014-06-14	4690
2014-06-15	4583
2014-06-16	5607
2014-06-17	sr07
2014-06-18	5588
2014-06-19	5643
2014-06-20	5848
2014-06-21	se62
2014-06-22	6970
2014-06-23	13023
2014-06-24	13566
2014-06-25	15290
2014-06-26	14496
2014-06-27	12654
2014-06-28	9943
2014-06-29	i948
2014-06-30	i339
2014-07-01	6828
2014-07-02	6349
2014-07-03	se98
2014-07-04	5805
2014-07-05	5535
2014-07-06	5543
2014-07-07	6915
2014-07-08	i532
2014-07-09	7733
2014-07-10	8282
2014-07-11	i802
2014-07-12	6342
2014-07-13	6312
2014-07-14	6856
2014-07-15	6765
2014-07-16	6169
2014-07-17	se71
2014-07-18	5540
2014-07-19	5274
2014-07-20	5213
2014-07-21	5390
2014-07-22	4929
2014-07-23	4698
2014-07-24	4605
2014-07-25	4396
2014-07-26	3965
2014-07-27	4225
2014-07-28	4683
2014-07-29	4686
2014-07-30	4418
2014-07-31	4421
2014-08-01	4337
2014-08-02	3654
2014-08-03	3949
2014-08-04	4510
2014-08-05	4360
2014-08-06	4293
2014-08-07	4410
2014-08-08	4299
2014-08-09	3820
2014-08-10	3973
2014-08-11	4458
2014-08-12	4897
2014-08-13	4341
2014-08-14	4262
2014-08-15	4263
2014-08-16	3864
2014-08-17	3920
2014-08-18	4391
2014-08-19	4261
2014-08-20	4569
2014-08-21	4536
2014-08-22	4676
2014-08-23	4279
2014-08-24	4564
2014-08-25	4967
2014-08-26	4807
2014-08-27	47e7
2014-08-28	5037
2014-08-29	4884
2014-08-30	5207
2014-08-31	5203
2014-09-01	5931
2014-09-02	se64
2014-09-03	5368
2014-09-04	5685
2014-09-05	5200
2014-09-06	4826
2014-09-07	5257
2014-09-08	5293
2014-09-09	13937
2014-09-10	13149
2014-09-11	8390
2014-09-12	i050
2014-09-13	5903
2014-09-14	6093
2014-09-15	6917
2014-09-16	7272
2014-09-17	6791
2014-09-18	6464
2014-09-19	6120
2014-09-20	5142
2014-09-21	5186
2014-09-22	6143
2014-09-23	se30
2014-09-24	5657
2014-09-25	se68
2014-09-26	5424
2014-09-27	4732
2014-09-28	5414
2014-09-29	4e78
2014-09-30	4651
2014-10-01	4133
2014-10-02	3714
2014-10-03	sr67
2014-10-04	se94
2014-10-05	3660
2014-10-06	4029
2014-10-07	4222
2014-10-08	5309
2014-10-09	5210
2014-10-10	5272
2014-10-11	4975
2014-10-12	4611
2014-10-13	5268
2014-10-14	4991
2014-10-15	5048
2014-10-16	4778
2014-10-17	4744
2014-10-18	4499
2014-10-19	4506
2014-10-20	5128
2014-10-21	4919
2014-10-22	4e}70
2014-10-23	4863
2014-10-24	4701
2014-10-25	4406
2014-10-26	4300
2014-10-27	4989
2014-10-28	4722
2014-10-29	5129
2014-10-30	4811
2014-10-31	4887
2014-11-01	4318
2014-11-02	4489
2014-11-03	4635
2014-11-04	47e}4
2014-11-05	4620
2014-11-06	4476
2014-11-07	3959
2014-11-08	3677
2014-11-09	3894
2014-11-10	4059
2014-11-11	3891
2014-11-12	4164
2014-11-13	47e7
2014-11-14	4652
2014-11-15	4585
2014-11-16	4214
2014-11-17	4667
2014-11-18	4572
2014-11-19	4653
2014-11-20	4614
2014-11-21	4583
2014-11-22	4380
2014-11-23	47e}4
2014-11-24	5198
2014-11-25	5016
2014-11-26	4670
2014-11-27	4494
2014-11-28	4602
2014-11-29	4323
2014-11-30	4260
2014-12-01	4631
2014-12-02	4566
2014-12-03	4745
2014-12-04	4699
2014-12-05	4571
2014-12-06	4341
2014-12-07	4335
2014-12-08	4760
2014-12-09	4532
2014-12-10	4711
2014-12-11	4752
2014-12-12	4521
2014-12-13	3955
2014-12-14	3971
2014-12-15	4771
2014-12-16	4498
2014-12-17	4420
2014-12-18	4363
2014-12-19	4542
2014-12-20	4232
2014-12-21	4449
2014-12-22	4594
2014-12-23	4389
2014-12-24	4366
2014-12-25	4334
2014-12-26	4636
2014-12-27	3930
2014-12-28	3900
2014-12-29	ss78
2014-12-30	4906
2014-12-31	4423
