2012-01-01	2680
2012-01-02	2609
2012-01-03	2661
2012-01-04	3169
2012-01-05	3182
2012-01-06	2969
2012-01-07	2647
2012-01-08	2617
2012-01-09	2968
2012-01-10	2824
2012-01-11	2e78
2012-01-12	2820
2012-01-13	2766
2012-01-14	2606
2012-01-15	2468
2012-01-16	2651
2012-01-17	2558
2012-01-18	2457
2012-01-19	2469
2012-01-20	2332
2012-01-21	2206
2012-01-22	1403
2012-01-23	1966
2012-01-24	2007
2012-01-25	2257
2012-01-26	2316
2012-01-27	2493
2012-01-28	2456
2012-01-29	2573
2012-01-30	2688
2012-01-31	2586
2012-02-01	2996
2012-02-02	2988
2012-02-03	2931
2012-02-04	2740
2012-02-05	2753
2012-02-06	2997
2012-02-07	3181
2012-02-08	3128
2012-02-09	3166
2012-02-10	3115
2012-02-11	3089
2012-02-12	3076
2012-02-13	3706
2012-02-14	3565
2012-02-15	3813
2012-02-16	3695
2012-02-17	3687
2012-02-18	3345
2012-02-19	3502
2012-02-20	4693
2012-02-21	4673
2012-02-22	4533
2012-02-23	4534
2012-02-24	4664
2012-02-25	4107
2012-02-26	4123
2012-02-27	8114
2012-02-28	6416
2012-02-29	5531
2012-03-01	5558
2012-03-02	5236
2012-03-03	5455
2012-03-04	s171
2012-03-05	5825
2012-03-06	5262
2012-03-07	5278
2012-03-08	5097
2012-03-09	5160
2012-03-10	4350
2012-03-11	4128
2012-03-12	5474
2012-03-13	5989
2012-03-14	5887
2012-03-15	5470
2012-03-16	6723
2012-03-17	4898
2012-03-18	4428
2012-03-19	5515
2012-03-20	5357
2012-03-21	5119
2012-03-22	4743
2012-03-23	4538
2012-03-24	3537
2012-03-25	3668
2012-03-26	4918
2012-03-27	4642
2012-03-28	4463
2012-03-29	4431
2012-03-30	4515
2012-03-31	4213
2012-04-01	4995
2012-04-02	3413
2012-04-03	3177
2012-04-04	3189
2012-04-05	4432
2012-04-06	4093
2012-04-07	3334
2012-04-08	3253
2012-04-09	4126
2012-04-10	3972
2012-04-11	3694
2012-04-12	3871
2012-04-13	3577
2012-04-14	3279
2012-04-15	3355
2012-04-16	se98
2012-04-17	se95
2012-04-18	3594
2012-04-19	3612
2012-04-20	3697
2012-04-21	3173
2012-04-22	3028
2012-04-23	3659
2012-04-24	3640
2012-04-25	3708
2012-04-26	3267
2012-04-27	3288
2012-04-28	3104
2012-04-29	2744
2012-04-30	2920
2012-05-01	3157
2012-05-02	3693
2012-05-03	3655
2012-05-04	3687
2012-05-05	3185
2012-05-06	3131
2012-05-07	3750
2012-05-08	3660
2012-05-09	3756
2012-05-10	3631
2012-05-11	3808
2012-05-12	3432
2012-05-13	3352
2012-05-14	3969
2012-05-15	sr47
2012-05-16	3804
2012-05-17	se89
2012-05-18	3615
2012-05-19	3169
2012-05-20	3266
2012-05-21	3840
2012-05-22	3831
2012-05-23	3743
2012-05-24	3606
2012-05-25	3468
2012-05-26	3234
2012-05-27	3219
2012-05-28	3865
2012-05-29	3729
2012-05-30	3611
2012-05-31	3589
2012-06-01	3659
2012-06-02	3245
2012-06-03	3284
2012-06-04	3926
2012-06-05	4100
2012-06-06	4331
2012-06-07	4154
2012-06-08	4238
2012-06-09	4472
2012-06-10	4385
2012-06-11	5358
2012-06-12	5215
2012-06-13	5507
2012-06-14	5104
2012-06-15	4905
2012-06-16	4542
2012-06-17	4442
2012-06-18	4993
2012-06-19	4899
2012-06-20	4756
2012-06-21	5393
2012-06-22	5495
2012-06-23	i820
2012-06-24	9459
2012-06-25	13409
2012-06-26	12868
2012-06-27	11353
2012-06-28	9337
2012-06-29	i443
2012-06-30	6127
