2014-01-01	se08
2014-01-02	9203
2014-01-03	9327
2014-01-04	8462
2014-01-05	8584
2014-01-06	8028
2014-01-07	8209
2014-01-08	7e79
2014-01-09	i691
2014-01-10	7970
2014-01-11	8054
2014-01-12	e173
2014-01-13	i918
2014-01-14	7164
2014-01-15	6989
2014-01-16	i320
2014-01-17	i034
2014-01-18	6303
2014-01-19	6410
2014-01-20	6654
2014-01-21	6466
2014-01-22	i224
2014-01-23	6968
2014-01-24	5550
2014-01-25	6080
2014-01-26	6380
2014-01-27	6175
2014-01-28	5829
2014-01-29	5493
2014-01-30	4207
2014-01-31	4972
2014-02-01	5383
2014-02-02	6210
2014-02-03	6855
2014-02-04	6925
2014-02-05	i025
2014-02-06	i040
2014-02-07	i623
2014-02-08	i510
2014-02-09	6974
2014-02-10	i368
2014-02-11	i215
2014-02-12	7716
2014-02-13	i350
2014-02-14	6754
2014-02-15	6839
2014-02-16	6736
2014-02-17	i698
2014-02-18	8525
2014-02-19	se06
2014-02-20	8396
2014-02-21	8256
2014-02-22	8532
2014-02-23	e}572
2014-02-24	10045
2014-02-25	10229
2014-02-26	97e5
2014-02-27	9489
2014-02-28	97e7
2014-03-01	10630
2014-03-02	9536
2014-03-03	8884
2014-03-04	8835
2014-03-05	10072
2014-03-06	10447
2014-03-07	10905
2014-03-08	10326
2014-03-09	9351
2014-03-10	8857
2014-03-11	9041
2014-03-12	9725
2014-03-13	8639
2014-03-14	8832
2014-03-15	e}770
2014-03-16	8669
2014-03-17	8847
2014-03-18	9122
2014-03-19	8903
2014-03-20	9211
2014-03-21	11104
2014-03-22	10132
2014-03-23	9706
2014-03-24	9412
2014-03-25	11190
2014-03-26	10025
2014-03-27	9991
2014-03-28	9s78
2014-03-29	9747
2014-03-30	9557
2014-03-31	8497
2014-04-01	8161
2014-04-02	8233
2014-04-03	9221
2014-04-04	9807
2014-04-05	9399
2014-04-06	9315
2014-04-07	9470
2014-04-08	9981
2014-04-09	9713
2014-04-10	10471
2014-04-11	9407
2014-04-12	9764
2014-04-13	9548
2014-04-14	9010
2014-04-15	9117
2014-04-16	9255
2014-04-17	9187
2014-04-18	10468
2014-04-19	10752
2014-04-20	9607
2014-04-21	9614
2014-04-22	9013
2014-04-23	9288
2014-04-24	8952
2014-04-25	10098
2014-04-26	10724
2014-04-27	11263
2014-04-28	10404
2014-04-29	9714
2014-04-30	10148
2014-05-01	10054
2014-05-02	9755
2014-05-03	9345
2014-05-04	11488
2014-05-05	10289
2014-05-06	9924
2014-05-07	9925
2014-05-08	9639
2014-05-09	10111
2014-05-10	10742
2014-05-11	10333
2014-05-12	9918
2014-05-13	9776
2014-05-14	9951
2014-05-15	9899
2014-05-16	9707
2014-05-17	10560
2014-05-18	10212
2014-05-19	10030
2014-05-20	9412
2014-05-21	9859
2014-05-22	10062
2014-05-23	9248
2014-05-24	10693
2014-05-25	10283
2014-05-26	10220
2014-05-27	9745
2014-05-28	97s7
2014-05-29	9615
2014-05-30	9901
2014-05-31	7160
2014-06-01	i813
